id,label,dir,first_ms,last_ms,frames,text,repr_id
4607,score-ball-3-in-play,4607-score-ball-3-in-play,1343083,1343083,1,,591
4608,score-ball-3-in-play,4608-score-ball-3-in-play,1343233,1343233,1,,590
4609,score-ball-3-in-play,4609-score-ball-3-in-play,1343333,1343333,1,,591
4610,score-ball-3-in-play,4610-score-ball-3-in-play,1343466,1343466,1,,590
4611,score-ball-3-in-play,4611-score-ball-3-in-play,1343583,1343750,4,,4611
4612,score-ball-3-in-play,4612-score-ball-3-in-play,1343766,1343766,1,,3
4613,score-ball-3-in-play,4613-score-ball-3-in-play,1343783,1348233,38,1 2 / JUGADOR BOLA,4613
4614,score-ball-3-in-play,4614-score-ball-3-in-play,1348400,1348400,1,,4614
4615,score-ball-3-in-play,4615-score-ball-3-in-play,1348416,1348416,1,,3
4616,score-ball-3-in-play,4616-score-ball-3-in-play,1348450,1348450,1,,13
4617,score-ball-3-in-play,4617-score-ball-3-in-play,1348500,1348500,1,,208
4618,score-ball-3-in-play,4618-score-ball-3-in-play,1348583,1348583,1,,13
4619,score-ball-3-in-play,4619-score-ball-3-in-play,1348633,1348633,1,,208
4620,score-ball-3-in-play,4620-score-ball-3-in-play,1348716,1348716,1,,13
4621,score-ball-3-in-play,4621-score-ball-3-in-play,1348783,1348783,1,,208
4622,score-ball-3-in-play,4622-score-ball-3-in-play,1348850,1348850,1,,13
4623,score-ball-3-in-play,4623-score-ball-3-in-play,1348916,1348916,1,,208
4624,score-ball-3-in-play,4624-score-ball-3-in-play,1349000,1349000,1,,13
4625,score-ball-3-in-play,4625-score-ball-3-in-play,1349050,1349050,1,,208
4626,score-ball-3-in-play,4626-score-ball-3-in-play,1349133,1349133,1,,13
4627,score-ball-3-in-play,4627-score-ball-3-in-play,1349183,1349183,1,,208
4628,score-ball-3-in-play,4628-score-ball-3-in-play,1349266,1349266,1,,13
4629,score-ball-3-in-play,4629-score-ball-3-in-play,1349316,1349316,1,,208
